0.02,-0.02,0.02
0.04,-0.04,0.04
0.06,-0.06,0.06
0.08,-0.08,0.08
0.1,-0.1,0.1
0.12,-0.12,0.12
0.14,-0.14,0.14
0.16,-0.16,0.16
0.18,-0.18,0.18
0.2,-0.2,0.2
0.22,-0.22,0.22
0.24,-0.24,0.24
0.26,-0.26,0.26
0.28,-0.28,0.28
0.3,-0.3,0.3
0.32,-0.32,0.32
0.34,-0.34,0.34
0.36,-0.36,0.36
0.38,-0.38,0.38
0.4,-0.4,0.4
0.42,-0.42,0.42
0.44,-0.44,0.44
0.46,-0.46,0.46
0.48,-0.48,0.48
0.5,-0.50667,0.50167
0.52,-0.68,0.56
0.54,-0.86,0.62
0.56,-1.04,0.68
0.58,-1.22,0.74
0.6,-1.4,0.8
0.62,-1.58,0.86
0.64,-1.76,0.92
0.66,-1.94,0.98
0.68,-2.12,1.04
0.7,-2.3,1.1
0.72,-2.48,1.16
0.74,-2.66,1.22
0.76,-2.84,1.28
0.78,-3.02,1.34
0.8,-3.2,1.4
0.82,-3.38,1.46
0.84,-3.56,1.52
0.86,-3.74,1.58
0.88,-3.92,1.64
0.9,-4.1,1.7
0.92,-4.28,1.76
0.94,-4.46,1.82
0.96,-4.64,1.88
0.98,-4.82,1.94
1.0008,-5.0008,2.0008
1.04,-5.2,2.08
1.08,-5.4,2.16
1.12,-5.6,2.24
1.16,-5.8,2.32
1.2,-6,2.4
1.24,-6.2,2.48
1.28,-6.4,2.56
1.32,-6.6,2.64
1.36,-6.8,2.72
1.4,-7,2.8
1.44,-7.2,2.88
1.48,-7.4,2.96
1.52,-7.6,3.04
1.56,-7.8,3.12
1.6,-8,3.2
1.64,-8.2,3.28
1.68,-8.4,3.36
1.72,-8.6,3.44
1.76,-8.8,3.52
1.8,-9,3.6
1.84,-9.2,3.68
1.88,-9.4,3.76
1.92,-9.6,3.84
1.96,-9.8,3.92
2.0033,-10.008,4.0067
2.12,-10.4,4.24
2.24,-10.8,4.48
2.36,-11.2,4.72
2.48,-11.6,4.96
2.6,-12,5.2
2.72,-12.4,5.44
2.84,-12.8,5.68
2.96,-13.2,5.92
3.08,-13.6,6.16
3.2,-14,6.4
3.32,-14.4,6.64
3.44,-14.8,6.88
3.56,-15.2,7.12
3.68,-15.6,7.36
3.8,-16,7.6
3.92,-16.4,7.84
4.04,-16.8,8.08
4.16,-17.2,8.32
4.28,-17.6,8.56
4.4,-18,8.8
4.52,-18.4,9.04
4.64,-18.8,9.28
4.76,-19.2,9.52
4.88,-19.6,9.76
5.0033,-19.992,9.9933
5.2,-20.2,10.08
5.4,-20.4,10.16
5.6,-20.6,10.24
5.8,-20.8,10.32
6,-21,10.4
6.2,-21.2,10.48
6.4,-21.4,10.56
6.6,-21.6,10.64
6.8,-21.8,10.72
7,-22,10.8
7.2,-22.2,10.88
7.4,-22.4,10.96
7.6,-22.6,11.04
7.8,-22.8,11.12
8,-23,11.2
8.2,-23.2,11.28
8.4,-23.4,11.36
8.6,-23.6,11.44
8.8,-23.8,11.52
9,-24,11.6
9.2,-24.2,11.68
9.4,-24.4,11.76
9.6,-24.6,11.84
9.8,-24.8,11.92
10,-25.008,12.015
10.2,-25.4,12.44
10.4,-25.8,12.88
10.6,-26.2,13.32
