84.402,-5.9446,97.797
79.533,-5.601,113.74
70.149,-4.939,128.03
57.051,-4.0154,139.3
41.486,-2.9178,146.5
24.97,-1.7534,149.01
9.0671,-0.63219,146.79
-4.8451,0.34857,140.25
-15.752,1.1174,130.18
-23.103,1.6355,117.54
-26.82,1.8975,103.28
-27.244,1.9273,88.168
-25.03,1.7712,72.785
-21.041,1.49,57.457
-16.241,1.1517,42.338
-11.608,0.82514,27.495
-8.0581,0.57494,13.01
-6.37,0.45599,-0.93002
-7.1145,0.50847,-13.982
-10.582,0.75283,-25.643
-16.728,1.1859,-35.3
-25.149,1.7792,-42.326
-35.107,2.4808,-46.206
-45.615,3.221,-46.653
-55.567,3.9221,-43.685
-63.891,4.5083,-37.645
-69.699,4.9172,-29.144
-72.394,5.1068,-18.951
-71.724,5.0593,-7.8542
-67.773,4.7807,3.4813
-60.911,4.2971,14.612
-51.721,3.6495,25.368
-40.932,2.8893,35.847
-29.368,2.0747,46.354
-17.923,1.2685,57.3
-7.5362,0.5369,69.08
0.82585,-0.052018,81.941
6.2235,-0.43211,95.863
7.8293,-0.54513,110.47
5.0494,-0.3493,125.03
-2.3403,0.17112,138.46
-14.079,0.99776,149.54
-29.371,2.0744,157.04
-46.923,3.3102,160
-65.095,4.5895,157.93
-82.127,5.7884,150.91
-96.395,6.7925,139.6
-106.64,7.5134,125.11
-112.12,7.8986,108.82
-112.64,7.9345,92.093
-108.48,7.6415,76.097
-100.3,7.0653,61.628
-88.949,6.2655,49.053
-75.333,5.3067,38.327
-60.352,4.2519,29.073
-44.84,3.1599,20.695
-29.572,2.0851,12.516
-15.285,1.0795,3.9099
-2.6909,0.19319,-5.5806
7.5329,-0.52626,-16.146
14.793,-1.037,-27.656
18.654,-1.3086,-39.646
18.932,-1.3281,-51.376
15.766,-1.1052,-61.933
9.6505,-0.67485,-70.377
1.4019,-0.094452,-75.902
-7.9408,0.56285,-77.963
-17.261,1.2185,-76.353
-25.526,1.7998,-71.205
-31.934,2.2505,-62.925
-36.008,2.5369,-52.087
-37.636,2.6512,-39.313
-37.06,2.6105,-25.171
-34.817,2.4526,-10.126
-31.666,2.2308,5.4684
-28.497,2.0078,21.327
-26.239,1.8488,37.16
-25.761,1.8151,52.591
-27.771,1.9563,67.1
-32.705,2.3031,80.001
-40.636,2.8605,90.486
-51.205,3.6034,97.72
-63.619,4.476,101
-76.719,5.3966,99.89
-89.123,6.2682,94.406
-99.433,6.9924,85.025
-106.44,7.4844,72.685
-109.31,7.6857,58.645
-107.68,7.5704,44.291
-101.65,7.1461,30.923
-91.713,6.4468,19.562
-78.585,5.5236,10.83
-63.075,4.4332,4.9083
-45.945,3.229,1.5548
-27.836,1.9561,0.18678
-9.2604,0.65071,-0.019837
9.3589,-0.65764,-0.017398
27.617,-1.9405,-0.77366
45.051,-3.1651,-3.1597
61.083,-4.2912,-7.8399
75.017,-5.2698,-15.169
86.09,-6.0472,-25.111
93.576,-6.5725,-37.2
96.932,-6.8076,-50.563
95.943,-6.7375,-64.02
90.82,-6.3771,-76.246
82.231,-5.7732,-85.974
71.227,-4.9999,-92.191
59.096,-4.1475,-94.285
47.166,-3.3094,-92.098
36.606,-2.5675,-85.901
28.267,-1.9817,-76.275
22.598,-1.5835,-63.976
19.629,-1.3748,-49.782
19.015,-1.3316,-34.393
20.128,-1.4096,-18.376
22.15,-1.5514,-2.1747
24.189,-1.6943,13.844
25.375,-1.7774,29.32
24.964,-1.7484,43.836
22.431,-1.5704,56.874
17.555,-1.228,67.829
10.467,-0.73043,76.062
1.6724,-0.11319,81.001
-7.9952,0.56526,82.265
-17.478,1.2307,79.765
-25.643,1.8035,73.775
-31.448,2.2106,64.916
-34.093,2.396,54.083
-33.116,2.3272,42.298
-28.422,1.9977,30.549
-20.242,1.4236,19.636
-9.0456,0.63814,10.057
4.5576,-0.31608,1.9564
19.908,-1.3927,-4.8692
36.347,-2.5455,-10.916
53.223,-3.7288,-16.882
69.87,-4.8958,-23.551
85.564,-5.9958,-31.666
99.499,-6.9724,-41.799
110.8,-7.7637,-54.22
118.56,-8.3071,-68.806
122,-8.5474,-84.98
120.58,-8.4471,-101.74
114.19,-7.998,-117.78
103.22,-7.2284,-131.64
88.629,-6.2049,-141.99
71.822,-5.0261,-147.84
54.474,-3.8097,-148.73
38.289,-2.6749,-144.77
24.747,-1.7255,-136.58
14.914,-1.0363,-125.19
9.3468,-0.64602,-111.76
8.0898,-0.55785,-97.38
10.754,-0.74445,-82.943
16.638,-1.1566,-69.005
24.85,-1.7317,-55.799
34.413,-2.4014,-43.282
44.338,-3.0964,-31.24
53.675,-3.75,-19.413
61.548,-4.301,-7.6089
67.199,-4.6963,4.1887
70.047,-4.8952,15.767
69.748,-4.8737,26.676
66.263,-4.6291,36.278
59.9,-4.183,43.849
51.305,-3.5806,48.709
41.401,-2.8868,50.358
31.275,-2.1774,48.574
22.022,-1.5294,43.452
14.6,-1.0096,35.383
9.7021,-0.6666,24.954
7.6861,-0.52538,12.836
8.5562,-0.58618,-0.35273
11.994,-0.8267,-14.138
17.419,-1.2062,-28.241
24.053,-1.6703,-42.574
30.988,-2.1553,-57.181
37.243,-2.5927,-72.141
41.826,-2.913,-87.458
43.806,-3.0511,-102.96
42.407,-2.9528,-118.19
37.119,-2.5825,-132.45
27.816,-1.9314,-144.78
14.843,-1.0238,-154.12
-0.95435,0.081318,-159.49
-18.291,1.2938,-160.18
-35.588,2.5034,-155.95
-51.2,3.5948,-147.1
-63.655,4.4654,-134.48
-71.868,5.0391,-119.34
-75.266,5.2761,-103.11
-73.808,5.1736,-87.212
-67.904,4.7602,-72.781
-58.271,4.0863,-60.571
-45.768,3.2119,-50.877
-31.262,2.1977,-43.555
-15.535,1.0982,-38.107
0.73739,-0.039059,-33.788
16.961,-1.1728,-29.739
32.576,-2.2637,-25.106
47,-3.2713,-19.165
59.602,-4.1513,-11.428
69.716,-4.8573,-1.7289
76.708,-5.3451,9.7206
80.072,-5.5794,22.335
79.555,-5.5425,35.213
75.244,-5.2407,47.266
67.62,-4.7075,57.376
57.517,-4.0013,64.581
46.023,-3.198,68.213
34.315,-2.3801,67.982
23.488,-1.6237,63.983
14.396,-0.98863,56.62
7.5492,-0.51044,46.495
3.0761,-0.19806,34.28
0.74171,-0.035035,20.617
0.0099505,0.016094,6.056
0.13229,0.0076007,-8.9501
0.24725,-0.00037539,-24.007
-0.51577,0.052922,-38.717
-2.931,0.22151,-52.616
-7.5721,0.54537,-65.13
-14.715,1.0438,-75.58
-24.267,1.7101,-83.239
-35.732,2.5097,-87.435
-48.242,3.3821,-87.69
-60.658,4.2478,-83.847
-71.727,5.0194,-76.156
-80.27,5.6146,-65.292
-85.361,5.9689,-52.27
-86.453,6.0443,-38.304
-83.422,5.8321,-24.616
-76.529,5.3507,-12.25
-66.314,4.6378,-1.9323
-53.464,3.7414,6.0088
-38.688,2.7108,11.649
-22.632,1.5913,15.425
-5.85,0.42134,18.047
11.18,-0.76562,20.397
27.991,-1.9371,23.416
44.063,-3.0568,27.988
58.763,-4.0807,34.819
71.332,-4.9559,44.32
80.933,-5.6241,56.512
86.752,-6.0286,70.969
88.15,-6.1251,86.82
84.824,-5.8925,102.84
76.934,-5.3421,117.6
65.15,-4.5205,129.72
50.601,-3.5066,138.06
34.723,-2.4003,141.89
19.048,-1.3084,141.03
4.9712,-0.32803,135.78
-6.4337,0.46611,126.81
-14.533,1.03,115.01
-19.162,1.3521,101.32
-20.579,1.4506,86.531
-19.379,1.3669,71.256
-16.383,1.1582,55.887
-12.533,0.89014,40.646
-8.7983,0.63019,25.667
-6.092,0.44182,11.092
-5.1901,0.37905,-2.8467
-6.6559,0.48103,-15.773
-10.767,0.767,-27.167
-17.46,1.2325,-36.416
-26.31,1.8479,-42.91
-36.56,2.5606,-46.166
-47.21,3.301,-45.943
-57.149,3.9917,-42.313
-65.312,4.5588,-35.674
-70.829,4.9417,-26.693
-73.128,5.1008,-16.185
-71.986,5.0207,-4.9698
-67.509,4.7087,6.2674
-60.081,4.1917,17.081
-50.286,3.5104,27.318
-38.838,2.7142,37.106
-26.53,1.8586,46.799
-14.219,1.0028,56.876
-2.8064,0.2097,67.818
6.7633,-0.45517,79.973
13.546,-0.92626,93.431
16.67,-1.1431,107.93
15.454,-1.0584,122.82
9.5457,-0.64785,137.08
-0.95075,0.081274,149.46
-15.394,1.0843,158.68
-32.62,2.2803,163.64
-51.06,3.5604,163.66
-68.954,4.8022,158.6
-84.601,5.8878,148.94
-96.612,6.7206,135.66
-104.07,7.2374,120.04
-106.62,7.4131,103.44
-104.4,7.2582,87.087
-97.973,6.8107,71.869
-88.126,6.1263,58.271
-75.775,5.2684,46.367
-61.844,4.3011,35.885
-47.215,3.2856,26.318
-32.717,2.2794,17.056
-19.13,1.3367,7.5213
-7.1982,0.50891,-2.7121
2.3891,-0.15604,-13.819
9.0414,-0.61729,-25.664
12.341,-0.84596,-37.798
12.128,-0.83105,-49.502
8.569,-0.58412,-59.899
2.1794,-0.14106,-68.094
-6.2102,0.44052,-73.326
-15.556,1.0882,-75.099
-24.747,1.725,-73.247
-32.762,2.2802,-67.934
-38.816,2.6993,-59.588
-42.447,2.9505,-48.79
-43.56,3.0272,-36.155
-42.408,2.9469,-22.236
-39.538,2.7475,-7.4656
-35.714,2.4823,7.8429
-31.839,2.2135,23.45
-28.858,2.0067,39.116
-27.67,1.9241,54.512
-29.026,2.0177,69.154
-33.418,2.3214,82.375
-40.981,2.8446,93.36
-51.419,3.5667,101.24
-63.986,4.4359,105.23
-77.542,5.3734,104.82
-90.69,6.2824,99.92
-101.97,7.0622,90.915
-110.1,7.6235,78.68
-114.14,7.9017,64.448
-113.63,7.8645,49.625
-108.58,7.5139,35.562
-99.433,6.88,23.36
-86.899,6.012,13.731
-71.796,4.9664,6.9403
-54.917,3.7984,2.8183
-36.948,2.5552,0.83568
-18.436,1.2749,0.20331
0.16924,-0.011496,-0.014047
18.455,-1.2755,-0.78284
35.966,-2.4856,-2.9878
52.146,-3.6034,-7.322
66.328,-4.5829,-14.184
77.771,-5.3728,-23.595
85.76,-5.9238,-35.156
89.741,-6.1978,-48.062
89.466,-6.1776,-61.192
85.091,-5.8743,-73.259
77.219,-5.3295,-83.01
66.836,-4.6114,-89.418
55.179,-3.8056,-91.826
43.544,-3.0015,-90.023
33.093,-2.2793,-84.218
24.693,-1.699,-74.94
18.822,-1.2934,-62.906
15.547,-1.0671,-48.876
14.563,-0.99896,-33.547
15.27,-1.0475,-17.499
16.874,-1.1581,-1.196
18.499,-1.2699,14.968
19.282,-1.3237,30.608
18.484,-1.2684,45.279
15.584,-1.0681,58.444
10.363,-0.70778,69.479
2.9611,-0.19712,77.734
-6.107,0.42828,82.631
-15.995,1.11,83.791
-25.63,1.7742,81.138
-33.866,2.3416,74.965
-39.652,2.7401,65.927
-42.187,2.9143,54.953
