82.949,58.705,57.051
82.549,58.745,57.451
82.15,58.785,57.85
81.75,58.825,58.25
81.35,58.865,58.65
80.951,58.905,59.049
80.551,58.945,59.449
80.151,58.985,59.849
79.255,59.273,60.497
78.056,59.713,61.296
76.857,60.153,62.096
75.658,60.592,62.895
74.459,61.032,63.694
73.26,61.471,64.494
72.061,61.911,65.293
70.861,62.351,66.092
69.662,62.79,66.892
68.463,63.23,67.691
67.264,63.67,68.49
66.065,64.109,69.29
64.866,64.549,70.089
63.667,64.989,70.889
62.468,65.428,71.688
61.269,65.868,72.487
60.07,66.308,73.287
58.871,66.747,74.086
57.672,67.187,74.885
56.473,67.627,75.685
55.274,68.066,76.484
54.075,68.506,77.283
52.876,68.946,78.083
51.677,69.385,78.882
50.478,69.825,79.682
49.76,70.12,80.24
49.36,70.32,80.64
48.96,70.52,81.04
48.561,70.72,81.439
48.161,70.92,81.839
47.761,71.119,82.239
47.361,71.319,82.639
46.962,71.519,83.038
46.562,71.719,83.438
46.162,71.919,83.838
45.763,72.119,84.237
45.363,72.318,84.637
44.963,72.518,85.037
44.564,72.718,85.436
44.164,72.918,85.836
43.764,73.118,86.236
43.365,73.318,86.635
42.965,73.518,87.035
42.565,73.717,87.435
42.166,73.917,87.834
41.766,74.117,88.234
41.366,74.317,88.634
40.967,74.517,89.033
40.567,74.717,89.433
40.167,74.916,89.833
