-13.533,-14.956,-3.9762,-0.049305,-0.072723,0.18049
-23.606,-30.763,-4.476,-0.057696,-0.087392,0.34907
-23.19,-31.139,-4.4867,-0.056472,-0.088188,0.34907
-22.768,-31.51,-4.4972,-0.055236,-0.088967,0.34907
-22.34,-31.874,-4.5078,-0.053989,-0.089729,0.34907
-21.906,-32.233,-4.5182,-0.052732,-0.090474,0.34907
-21.467,-32.586,-4.5286,-0.051465,-0.091201,0.34907
-21.022,-32.932,-4.539,-0.050187,-0.09191,0.34907
-20.571,-33.272,-4.5493,-0.0489,-0.092601,0.34907
-20.114,-33.606,-4.5595,-0.047603,-0.093274,0.34907
-19.652,-33.934,-4.5697,-0.046298,-0.093929,0.34907
-19.185,-34.255,-4.5798,-0.044983,-0.094566,0.34907
-18.713,-34.569,-4.5899,-0.043659,-0.095184,0.34907
-18.235,-34.877,-4.5999,-0.042327,-0.095784,0.34907
-17.753,-35.177,-4.6099,-0.040986,-0.096365,0.34907
-17.265,-35.471,-4.6198,-0.039638,-0.096928,0.34907
-16.773,-35.758,-4.6296,-0.038282,-0.097471,0.34907
-16.275,-36.039,-4.6394,-0.036918,-0.097996,0.34907
-15.773,-36.311,-4.6491,-0.035547,-0.098502,0.34907
-15.267,-36.577,-4.6588,-0.03417,-0.098988,0.34907
-14.756,-36.836,-4.6684,-0.032785,-0.099455,0.34907
-14.241,-37.087,-4.678,-0.031395,-0.099903,0.34907
-13.722,-37.331,-4.6875,-0.029998,-0.10033,0.34907
-13.198,-37.567,-4.697,-0.028595,-0.10074,0.34907
-12.67,-37.796,-4.7064,-0.027187,-0.10113,0.34907
-12.139,-38.017,-4.7157,-0.025774,-0.1015,0.34907
-10.118,-7.7816,-12.972,-0.088004,-0.3558,0.08727
-9.9317,-7.8846,-13.073,-0.086763,-0.3561,0.08727
-9.7433,-7.9862,-13.171,-0.08552,-0.3564,0.08727
-9.5529,-8.0863,-13.267,-0.084277,-0.3567,0.08727
-9.3603,-8.1849,-13.36,-0.083032,-0.35699,0.08727
-9.1658,-8.2819,-13.45,-0.081786,-0.35728,0.08727
-8.9693,-8.3774,-13.539,-0.080539,-0.35756,0.08727
-8.7709,-8.4712,-13.624,-0.079292,-0.35784,0.08727
-8.5706,-8.5634,-13.707,-0.078043,-0.35811,0.08727
-8.3685,-8.654,-13.787,-0.076794,-0.35838,0.08727
-8.1646,-8.7429,-13.865,-0.075543,-0.35865,0.08727
-7.959,-8.83,-13.94,-0.074292,-0.35891,0.08727
-7.7518,-8.9154,-14.012,-0.073039,-0.35917,0.08727
-7.5428,-8.9991,-14.082,-0.071786,-0.35942,0.08727
-7.3323,-9.0809,-14.148,-0.070532,-0.35967,0.08727
-7.1203,-9.1609,-14.212,-0.069277,-0.35991,0.08727
-6.9068,-9.2391,-14.274,-0.068021,-0.36015,0.08727
-6.6919,-9.3154,-14.333,-0.066765,-0.36039,0.08727
-6.4756,-9.3898,-14.388,-0.065507,-0.36062,0.08727
-6.2579,-9.4623,-14.441,-0.064249,-0.36084,0.08727
-6.039,-9.5329,-14.492,-0.06299,-0.36107,0.08727
-5.8189,-9.6015,-14.539,-0.06173,-0.36128,0.08727
-5.5976,-9.6681,-14.584,-0.060469,-0.3615,0.08727
-5.3752,-9.7328,-14.626,-0.059208,-0.36171,0.08727
-5.1517,-9.7954,-14.665,-0.057946,-0.36191,0.08727
-2.6999,32.412,-13.656,-0.028725,-0.17215,-0.2618
-2.2787,32.501,-13.685,-0.030525,-0.17184,-0.2618
-1.8559,32.585,-13.714,-0.032321,-0.17151,-0.2618
-1.4316,32.663,-13.743,-0.034114,-0.17117,-0.2618
-1.006,32.734,-13.771,-0.035903,-0.1708,-0.2618
-0.57903,32.799,-13.799,-0.037689,-0.17041,-0.2618
-0.1509,32.859,-13.826,-0.03947,-0.17001,-0.2618
0.27835,32.912,-13.853,-0.041246,-0.16959,-0.2618
0.70861,32.959,-13.88,-0.043019,-0.16915,-0.2618
1.1398,33,-13.906,-0.044786,-0.16869,-0.2618
1.5718,33.035,-13.932,-0.046549,-0.16821,-0.2618
2.0046,33.063,-13.957,-0.048306,-0.16771,-0.2618
2.438,33.086,-13.982,-0.050059,-0.1672,-0.2618
2.8719,33.102,-14.007,-0.051805,-0.16667,-0.2618
3.3063,33.112,-14.031,-0.053546,-0.16612,-0.2618
3.7411,33.115,-14.055,-0.055282,-0.16555,-0.2618
4.1762,33.113,-14.078,-0.057011,-0.16496,-0.2618
4.6114,33.104,-14.101,-0.058734,-0.16435,-0.2618
5.0468,33.089,-14.123,-0.06045,-0.16373,-0.2618
5.4821,33.068,-14.146,-0.06216,-0.16309,-0.2618
5.9174,33.041,-14.167,-0.063863,-0.16243,-0.2618
6.3524,33.008,-14.189,-0.065559,-0.16175,-0.2618
6.7872,32.968,-14.21,-0.067248,-0.16106,-0.2618
7.2216,32.922,-14.23,-0.06893,-0.16034,-0.2618
7.6555,32.87,-14.25,-0.070603,-0.15961,-0.2618
16.593,41.064,-5.4104,-0.043595,-0.095214,-0.34907
17.186,40.836,-5.4113,-0.044919,-0.094597,-0.34907
17.776,40.598,-5.412,-0.046235,-0.093961,-0.34907
18.363,40.352,-5.4128,-0.047541,-0.093307,-0.34907
18.947,40.097,-5.4134,-0.048838,-0.092634,-0.34907
19.526,39.834,-5.414,-0.050126,-0.091944,-0.34907
20.102,39.562,-5.4145,-0.051404,-0.091236,-0.34907
20.674,39.281,-5.4149,-0.052671,-0.09051,-0.34907
21.242,38.992,-5.4153,-0.053929,-0.089766,-0.34907
21.806,38.695,-5.4156,-0.055176,-0.089005,-0.34907
22.366,38.389,-5.4158,-0.056412,-0.088226,-0.34907
22.921,38.075,-5.416,-0.057638,-0.087431,-0.34907
23.471,37.753,-5.4161,-0.058852,-0.086618,-0.34907
24.017,37.422,-5.4161,-0.060055,-0.085789,-0.34907
24.558,37.084,-5.4161,-0.061246,-0.084943,-0.34907
25.094,36.737,-5.416,-0.062425,-0.08408,-0.34907
25.625,36.383,-5.4158,-0.063592,-0.083201,-0.34907
26.151,36.02,-5.4156,-0.064746,-0.082305,-0.34907
26.672,35.65,-5.4152,-0.065888,-0.081394,-0.34907
27.187,35.273,-5.4149,-0.067017,-0.080467,-0.34907
27.697,34.887,-5.4144,-0.068134,-0.079524,-0.34907
28.201,34.494,-5.4139,-0.069236,-0.078566,-0.34907
28.699,34.094,-5.4133,-0.070326,-0.077592,-0.34907
29.192,33.686,-5.4127,-0.071401,-0.076604,-0.34907
29.678,33.271,-5.412,-0.072463,-0.0756,-0.34907
61.437,64.62,-5.4113,-0.074216,-0.07388,-0.69813
63.242,62.881,-5.4104,-0.076249,-0.07178,-0.69813
64.998,61.092,-5.4095,-0.078222,-0.069625,-0.69813
66.702,59.254,-5.4085,-0.080134,-0.067416,-0.69813
68.354,57.368,-5.4075,-0.081983,-0.065154,-0.69813
69.952,55.436,-5.4063,-0.083769,-0.062841,-0.69813
71.495,53.458,-5.4052,-0.08549,-0.06048,-0.69813
72.982,51.438,-5.4039,-0.087144,-0.058071,-0.69813
74.412,49.376,-5.4026,-0.08873,-0.055617,-0.69813
75.782,47.274,-5.4012,-0.090247,-0.05312,-0.69813
77.093,45.134,-5.3997,-0.091694,-0.050581,-0.69813
78.343,42.957,-5.3982,-0.09307,-0.048003,-0.69813
79.532,40.745,-5.3966,-0.094373,-0.045388,-0.69813
80.657,38.501,-5.3949,-0.095602,-0.042738,-0.69813
81.719,36.225,-5.3932,-0.096757,-0.040054,-0.69813
82.715,33.919,-5.3914,-0.097837,-0.037339,-0.69813
83.647,31.587,-5.3896,-0.098841,-0.034595,-0.69813
84.512,29.228,-5.3876,-0.099767,-0.031824,-0.69813
85.31,26.846,-5.3856,-0.10062,-0.029028,-0.69813
86.041,24.442,-5.3836,-0.10139,-0.026209,-0.69813
86.703,22.017,-5.3814,-0.10208,-0.02337,-0.69813
87.297,19.575,-5.3792,-0.10269,-0.020513,-0.69813
87.821,17.117,-5.377,-0.10322,-0.01764,-0.69813
88.276,14.645,-5.3746,-0.10368,-0.014754,-0.69813
88.661,12.16,-5.3722,-0.10405,-0.011855,-0.69813
22.187,2.935,-5.3696,-0.1042,-0.010391,-0.17453
22.21,2.7636,-5.367,-0.10427,-0.0096639,-0.17453
22.232,2.5919,-5.3644,-0.10434,-0.0089363,-0.17453
22.253,2.4201,-5.3618,-0.1044,-0.0082083,-0.17453
22.272,2.2482,-5.359,-0.10445,-0.0074798,-0.17453
22.289,2.0761,-5.3562,-0.1045,-0.006751,-0.17453
22.306,1.9039,-5.3534,-0.10455,-0.0060219,-0.17453
22.321,1.7316,-5.3504,-0.10459,-0.0052925,-0.17453
22.334,1.5592,-5.3474,-0.10462,-0.0045628,-0.17453
22.346,1.3866,-5.3444,-0.10465,-0.0038329,-0.17453
22.356,1.214,-5.3412,-0.10467,-0.0031029,-0.17453
22.365,1.0414,-5.338,-0.10469,-0.0023726,-0.17453
22.373,0.86866,-5.3348,-0.10471,-0.0016423,-0.17453
22.379,0.69591,-5.3315,-0.10472,-0.00091186,-0.17453
22.384,0.52313,-5.3281,-0.10472,-0.00018139,-0.17453
22.387,0.35034,-5.3246,-0.10472,0.00054909,-0.17453
22.389,0.17754,-5.3211,-0.10471,0.0012795,-0.17453
22.389,0.004757,-5.3175,-0.1047,0.0020099,-0.17453
22.388,-0.168,-5.3138,-0.10468,0.0027402,-0.17453
22.386,-0.34072,-5.3101,-0.10466,0.0034704,-0.17453
22.382,-0.5134,-5.3063,-0.10463,0.0042004,-0.17453
22.377,-0.68601,-5.3025,-0.1046,0.0049302,-0.17453
22.37,-0.85854,-5.2986,-0.10457,0.0056597,-0.17453
22.362,-1.031,-5.2946,-0.10452,0.006389,-0.17453
22.352,-1.2033,-5.2905,-0.10448,0.0071179,-0.17453
22.264,-2.3554,-8.3298,-0.19145,0.014385,-0.17454
22.235,-2.5623,-8.3139,-0.19134,0.015721,-0.17454
22.204,-2.7688,-8.2976,-0.19123,0.017055,-0.17454
22.17,-2.9748,-8.2809,-0.1911,0.018389,-0.17454
22.135,-3.1802,-8.2638,-0.19097,0.019721,-0.17454
22.097,-3.3852,-8.2463,-0.19083,0.021053,-0.17454
22.057,-3.5896,-8.2284,-0.19068,0.022384,-0.17454
22.015,-3.7934,-8.2101,-0.19051,0.023713,-0.17454
21.971,-3.9966,-8.1914,-0.19034,0.025042,-0.17454
21.924,-4.1992,-8.1723,-0.19017,0.026369,-0.17454
21.876,-4.4011,-8.1529,-0.18998,0.027695,-0.17454
21.826,-4.6023,-8.1331,-0.18978,0.029019,-0.17454
21.773,-4.8029,-8.1129,-0.18957,0.030343,-0.17454
21.719,-5.0027,-8.0923,-0.18936,0.031664,-0.17454
21.662,-5.2017,-8.0713,-0.18913,0.032985,-0.17454
21.604,-5.4,-8.0499,-0.1889,0.034303,-0.17454
21.543,-5.5975,-8.0282,-0.18865,0.03562,-0.17454
21.48,-5.7941,-8.0061,-0.1884,0.036935,-0.17454
21.416,-5.9899,-7.9836,-0.18814,0.038249,-0.17454
21.349,-6.1849,-7.9608,-0.18786,0.03956,-0.17454
21.28,-6.3789,-7.9375,-0.18758,0.04087,-0.17454
21.21,-6.572,-7.9139,-0.18729,0.042177,-0.17454
21.137,-6.7642,-7.8899,-0.187,0.043483,-0.17454
21.063,-6.9555,-7.8656,-0.18669,0.044786,-0.17454
20.986,-7.1457,-7.8409,-0.18637,0.046087,-0.17454
64.713,-14.46,-35.46,-0.52313,0.13809,-0.5236
64.275,-16.309,-35.33,-0.52013,0.149,-0.5236
63.779,-18.138,-35.191,-0.5169,0.15985,-0.5236
63.226,-19.946,-35.043,-0.51344,0.17063,-0.5236
62.616,-21.73,-34.885,-0.50976,0.18134,-0.5236
61.952,-23.49,-34.72,-0.50585,0.19197,-0.5236
61.234,-25.223,-34.545,-0.50172,0.20251,-0.5236
60.463,-26.928,-34.362,-0.49737,0.21297,-0.5236
59.641,-28.602,-34.17,-0.49281,0.22333,-0.5236
58.768,-30.245,-33.971,-0.48803,0.23359,-0.5236
57.847,-31.854,-33.763,-0.48303,0.24375,-0.5236
56.878,-33.428,-33.547,-0.47783,0.25381,-0.5236
55.863,-34.965,-33.323,-0.47241,0.26375,-0.5236
54.804,-36.465,-33.091,-0.46679,0.27358,-0.5236
53.701,-37.925,-32.852,-0.46096,0.28328,-0.5236
52.558,-39.345,-32.605,-0.45493,0.29287,-0.5236
51.374,-40.723,-32.35,-0.4487,0.30232,-0.5236
50.153,-42.058,-32.089,-0.44228,0.31165,-0.5236
48.894,-43.35,-31.82,-0.43566,0.32083,-0.5236
47.602,-44.596,-31.545,-0.42885,0.32988,-0.5236
46.276,-45.796,-31.263,-0.42186,0.33878,-0.5236
44.919,-46.949,-30.974,-0.41467,0.34754,-0.5236
43.533,-48.055,-30.679,-0.40731,0.35614,-0.5236
42.119,-49.112,-30.377,-0.39977,0.36458,-0.5236
40.68,-50.12,-30.07,-0.39205,0.37287,-0.5236
12.072,-18.117,-13.862,-0.18743,0.18279,-0.17453
11.863,-18.234,-13.787,-0.18616,0.18409,-0.17453
11.654,-18.348,-13.711,-0.18487,0.18539,-0.17453
11.443,-18.459,-13.634,-0.18357,0.18667,-0.17453
11.232,-18.567,-13.556,-0.18226,0.18795,-0.17453
11.02,-18.672,-13.478,-0.18095,0.18922,-0.17453
10.807,-18.774,-13.4,-0.17962,0.19047,-0.17453
10.594,-18.873,-13.321,-0.17829,0.19172,-0.17453
10.38,-18.969,-13.241,-0.17695,0.19296,-0.17453
10.166,-19.061,-13.161,-0.1756,0.19419,-0.17453
9.9517,-19.151,-13.08,-0.17424,0.19541,-0.17453
9.7367,-19.237,-12.998,-0.17287,0.19662,-0.17453
9.5213,-19.321,-12.916,-0.17149,0.19782,-0.17453
9.3057,-19.401,-12.834,-0.17011,0.19901,-0.17453
9.0897,-19.479,-12.751,-0.16872,0.2002,-0.17453
8.8736,-19.553,-12.667,-0.16732,0.20137,-0.17453
8.6573,-19.624,-12.584,-0.16591,0.20253,-0.17453
8.4409,-19.693,-12.499,-0.16449,0.20368,-0.17453
8.2244,-19.758,-12.414,-0.16307,0.20483,-0.17453
8.0079,-19.82,-12.329,-0.16163,0.20596,-0.17453
7.7915,-19.879,-12.243,-0.16019,0.20708,-0.17453
7.575,-19.936,-12.157,-0.15875,0.20819,-0.17453
7.3587,-19.989,-12.07,-0.15729,0.2093,-0.17453
7.1426,-20.039,-11.983,-0.15583,0.21039,-0.17453
6.9266,-20.087,-11.895,-0.15435,0.21147,-0.17453
